Date,Open,High,Low,Close,Volume,Status
2020-01-02,38.5,41.28,38.5,41.23,9296087,ok
2020-01-03,40.0,41.65,39.69,40.89,4870429,ok
2020-01-06,40.55,40.74,39.61,40.09,4247573,ok
2020-01-07,40.71,41.61,39.81,41.21,4842387,ok
2020-01-08,40.63,41.13,40.06,40.5,5285223,ok
2020-01-09,41.14,41.85,39.595,39.66,5648601,ok
2020-01-10,40.25,40.25,37.81,38.42,10212547,ok
2020-01-13,39.01,39.66,38.75,39.35,5542346,ok
2020-01-14,39.37,39.37,37.68,38.02,10491276,ok
2020-01-15,37.94,39.14,37.89,38.67,6682672,ok
2020-01-16,39.1,40.27,38.965,39.51,6201051,ok
2020-01-17,39.84,40.46,39.19,39.43,4863916,ok
2020-01-21,38.58,39.64,38.29,39.34,4992195,ok
2020-01-22,39.95,40.7399,38.67,38.86,4776857,ok
2020-01-23,38.2497,38.65,37.6445,38.37,5169364,ok
2020-01-24,38.5,38.99,36.58,37.34,5301877,ok
2020-01-27,35.51,37.04,35.3034,36.59,7780108,ok
2020-01-28,37.3,37.4,36.63,36.96,3040630,ok
2020-01-29,37.51,37.51,36.61,36.74,1679616,ok
2020-01-30,35.65,36.0,34.6,35.93,7195842,ok
2020-01-31,35.73,35.815,34.62,35.22,4919030,ok
2020-02-03,35.0,35.97,34.35,35.79,7039101,ok
2020-02-04,36.43,37.29,36.26,36.51,6504281,ok
2020-02-05,37.09,37.09,35.21,35.72,4952994,ok
2020-02-06,36.27,36.95,36.01,36.38,5644025,ok
2020-02-07,36.21,36.21,34.0,34.28,10138767,ok
2020-02-10,34.5,35.37,34.25,34.5,11215608,ok
2020-02-11,34.95,36.295,34.74,36.0,8975050,ok
2020-02-12,36.57,37.08,36.0,36.81,5151952,ok
2020-02-13,36.2,37.72,36.0,37.42,6320144,ok
2020-02-14,37.3,37.64,36.93,37.12,4137624,ok
2020-02-18,37.0,37.08,36.11,36.44,6621501,ok
2020-02-19,36.82,37.415,36.69,37.13,4194657,ok
2020-02-20,37.12,37.6796,35.96,36.32,5855585,ok
2020-02-21,36.06,36.25,34.405,34.57,11404503,ok
2020-02-24,33.0,33.98,32.9,33.14,15338239,ok
2020-02-25,34.18,34.26,32.78,32.8,12772638,ok
2020-02-26,33.02,34.9,33.02,34.53,9453126,ok
2020-02-27,34.08,35.84,33.9,35.18,13402080,ok
2020-02-28,34.0,35.84,33.855,35.78,7468604,ok
2020-03-02,37.0,37.57,36.46,37.51,9240311,ok
2020-03-03,37.5,37.62,35.4,35.79,6544880,ok
2020-03-04,36.43,36.48,35.76,36.29,5476673,ok
2020-03-05,35.7,37.355,35.5535,36.12,8622447,ok
2020-03-06,35.74,36.78,35.29,36.76,7009142,ok
2020-03-09,35.01,37.4826,34.79,36.51,9547501,ok
2020-03-10,37.14,38.14,36.7,37.69,13048060,ok
2020-03-11,35.5,37.28,34.67,35.06,19562642,ok
2020-03-12,33.9,34.2,32.5,32.81,13354486,ok
2020-03-13,34.5,34.65,32.96,33.76,9429575,ok
2020-03-16,31.14,33.48,30.2,32.19,8836350,ok
2020-03-17,32.79,34.06,31.65,33.39,6050946,ok
2020-03-18,31.56,32.79,31.0,31.77,6655381,ok
2020-03-19,31.55,33.84,31.41,33.8,7070303,ok
2020-03-20,34.0,35.74,33.38,33.57,6836495,ok
2020-03-23,34.15,34.75,32.66,34.1,5547155,ok
2020-03-24,35.05,36.13,34.76,36.05,6223022,ok
2020-03-25,35.85,38.78,35.8,37.26,8268215,ok
2020-03-26,37.02,38.48,36.71,37.01,6215024,ok
2020-03-27,36.2,36.2,34.72,35.32,11250393,ok
2020-03-30,35.53,36.16,35.24,35.63,7140109,ok
2020-03-31,35.71,36.71,35.43,36.03,9931734,ok
2020-04-01,35.73,37.33,35.42,35.9,9897258,ok
2020-04-02,33.9,36.77,33.9,36.28,7576249,ok
2020-04-03,36.4,37.65,36.22,36.9,7498021,ok
2020-04-06,37.5,38.5,37.41,38.49,7970778,ok
2020-04-07,38.6603,41.21,38.56,40.63,11648411,ok
2020-04-08,40.0,40.48,38.93,39.71,6820556,ok
2020-04-09,40.4,41.83,40.18,41.04,7673054,ok
2020-04-13,41.02,42.09,40.8,41.42,4847495,ok
2020-04-14,42.4,43.98,42.343,43.03,6797037,ok
2020-04-15,42.34,44.0,42.34,43.89,5098384,ok
2020-04-16,44.33,46.49,44.2,45.12,8685382,ok
2020-04-17,45.68,45.79,42.77,44.46,9363255,ok
2020-04-20,45.12,51.49,45.07,50.11,18304594,ok
2020-04-21,50.0,51.5,48.37,50.94,11537757,ok
2020-04-22,51.7,53.67,51.7,52.15,8837041,ok
2020-04-23,51.5335,52.22,48.95,49.17,8326360,ok
2020-04-24,49.6965,50.584,49.18,49.57,4514840,ok
2020-04-27,51.15,51.88,50.605,51.19,4717569,ok
2020-04-28,51.23,51.51,47.8301,48.06,6675599,ok
2020-04-29,48.17,49.8,47.77,48.86,4901035,ok
2020-04-30,48.53,48.87,46.75,47.44,4776970,ok
2020-05-01,46.55,46.98,44.8,45.43,5553301,ok
2020-05-04,45.72,47.33,45.08,46.37,4830902,ok
2020-05-05,47.9,50.05,47.75,48.72,9004922,ok
2020-05-06,49.65,50.29,49.02,49.2,4172249,ok
2020-05-07,49.8,50.15,48.9,50.05,4682762,ok
2020-05-08,50.89,55.12,50.72,54.6,7446419,ok
2020-05-11,54.43,55.78,53.84,54.94,4830142,ok
2020-05-12,55.78,60.6,55.7214,57.83,11057332,ok
2020-05-13,59.0435,60.98,57.84,59.83,10451572,ok
2020-05-14,58.38,61.0,57.35,60.84,6802171,ok
2020-05-15,60.6,62.91,60.6,61.3,7098483,ok
2020-05-18,62.59,67.0775,62.1612,66.46,7802370,ok
2020-05-19,66.96,69.5,62.77,63.09,9726052,ok
2020-05-20,63.34,63.8899,59.78,60.9,12679880,ok
2020-05-21,59.14,60.75,57.02,60.0,12113170,ok
2020-05-22,62.61,69.21,60.13,68.7,25121022,ok
2020-05-26,69.69,69.69,63.3,64.89,17196390,ok
2020-05-27,63.17,63.67,59.88,60.32,8977551,ok
2020-05-28,59.77,61.99,59.56,60.36,7405579,ok
2020-05-29,61.39,67.09,61.095,66.87,15504652,ok
2020-06-01,65.91,67.462,64.8,65.76,6250021,ok
2020-06-02,67.47,69.73,66.29,67.3,10648061,ok
2020-06-03,68.0,69.99,67.1,68.15,6613197,ok
2020-06-04,67.85,68.44,65.35,66.27,6528406,ok
2020-06-05,67.75,73.17,67.56,69.7,10034014,ok
2020-06-08,72.38,72.45,67.05,68.31,6640242,ok
2020-06-09,68.25,69.55,67.46,69.38,4868186,ok
2020-06-10,70.54,74.0,70.26,72.8,8028700,ok
2020-06-11,71.14,74.85,70.9,71.51,7476954,ok
2020-06-12,74.41,75.33,71.02,73.11,8863837,ok
2020-06-15,72.66,78.44,72.31,77.67,10591153,ok
2020-06-16,81.12,83.96,77.38,78.0,10762001,ok
2020-06-17,78.82,83.89,78.5,82.8,9287826,ok
2020-06-18,84.63,86.75,81.69,82.42,10402735,ok
2020-06-19,85.89,89.25,84.41,87.58,21769627,ok
2020-06-22,88.46,88.57,80.62,81.79,14356494,ok
2020-06-23,83.06,86.19,82.86,83.64,9155451,ok
2020-06-24,83.59,86.03,82.04,84.5,8697766,ok
2020-06-25,84.39,87.5,83.6,86.0,5765765,ok
2020-06-26,86.7,87.49,82.5,85.16,8008601,ok
2020-06-29,84.62,87.96,83.4,87.47,5249371,ok
2020-06-30,88.82,90.48,84.9572,85.84,7783139,ok
2020-07-01,85.0,86.24,83.0,85.45,9659274,ok
2020-07-02,87.85,95.48,86.605,93.0,16876194,ok
2020-07-06,98.96,98.96,86.08,87.0,23647813,ok
2020-07-07,88.0,92.1,83.3,91.0,16222792,ok
2020-07-08,93.0,93.4,89.34,92.31,9972632,ok
2020-07-09,93.15,94.2998,88.42,90.25,8779838,ok
2020-07-10,88.61,89.62,86.21,87.3,6799878,ok
2020-07-13,90.97,94.94,88.02,88.28,12739733,ok
2020-07-14,86.9,87.9,80.09,87.33,13783645,ok
2020-07-15,88.58,89.604,84.45,85.3,6015910,ok
2020-07-16,81.51,84.84,81.1,83.55,6769029,ok
2020-07-17,84.74,85.13,82.02,82.47,5320372,ok
2020-07-20,81.0,85.05,80.77,84.83,6256001,ok
2020-07-21,86.89,87.27,82.291,82.58,7297732,ok
2020-07-22,82.0,83.46,79.51,80.76,6865281,ok
2020-07-23,81.1,82.46,78.4,79.05,6022096,ok
2020-07-24,76.2235,80.69,76.0,78.95,9860729,ok
