Date,Open,High,Low,Close,Volume,Status
2020-01-02,319.32,322.5,317.3184,322.39,1966411,ok
2020-01-03,317.51,320.0,314.08,314.19,2287663,ok
2020-01-06,310.845,313.92,309.625,313.72,2081081,ok
2020-01-07,315.25,316.5765,312.25,312.64,1863062,ok
2020-01-08,312.98,313.4907,308.41,308.74,3207546,ok
2020-01-09,312.32,312.9899,303.05,306.26,4245089,ok
2020-01-10,305.45,305.55,298.8,299.22,4071143,ok
2020-01-13,300.02,303.8,299.67,301.18,2205420,ok
2020-01-14,302.0,309.15,301.59,308.18,2891287,ok
2020-01-15,307.31,307.88,300.7,303.14,2273260,ok
2020-01-16,305.0,307.86,304.205,307.05,2150771,ok
2020-01-17,308.66,308.94,304.07,308.79,2689804,ok
2020-01-21,307.8,309.51,306.33,308.07,2196869,ok
2020-01-22,310.8,317.92,310.5,312.88,2926382,ok
2020-01-23,315.18,319.8,310.82,319.65,3026645,ok
2020-01-24,330.5,331.58,320.77,324.0,5578152,ok
2020-01-27,316.41,319.88,308.64,309.03,3884315,ok
2020-01-28,313.53,319.23,312.7718,318.31,2316594,ok
2020-01-29,320.82,325.43,317.14,317.51,2367301,ok
2020-01-30,314.32,315.52,308.59,315.2,2112818,ok
2020-01-31,314.16,314.585,303.622,305.16,2212297,ok
2020-02-03,305.63,306.6,303.64,305.23,2128994,ok
2020-02-04,311.79,314.565,309.655,311.6,2255873,ok
2020-02-05,317.5,319.81,315.86,317.38,2482475,ok
2020-02-06,318.84,319.88,314.23,319.69,2268311,ok
2020-02-07,318.32,318.52,314.865,315.23,1588405,ok
2020-02-10,312.37,314.595,310.3,314.2,1921810,ok
2020-02-11,316.65,320.79,316.01,320.16,1552703,ok
2020-02-12,322.04,325.09,321.63,324.7,1531020,ok
2020-02-13,321.48,325.46,320.95,323.97,1385663,ok
2020-02-14,324.84,325.7,317.1,317.77,1913664,ok
2020-02-18,315.0,315.01,308.05,310.75,2670324,ok
2020-02-19,313.0,316.83,311.7,315.69,2052525,ok
2020-02-20,313.96,315.69,306.12,309.24,2552088,ok
2020-02-21,308.5,309.45,302.29,304.5,2453090,ok
2020-02-24,294.2,298.8,290.06,291.6,3684871,ok
2020-02-25,294.11,295.73,281.07,282.68,3189198,ok
2020-02-26,284.35,288.2,284.0,285.88,2308856,ok
2020-02-27,280.3,285.31,273.54,273.95,3483709,ok
2020-02-28,263.33,274.13,262.74,272.62,4460424,ok
2020-03-02,276.76,285.4,271.155,284.97,3197647,ok
2020-03-03,284.65,288.48,271.57,274.25,2992968,ok
2020-03-04,277.54,285.72,274.77,285.45,2347789,ok
2020-03-05,277.26,283.09,272.45,274.04,2437413,ok
2020-03-06,266.98,270.93,262.5,269.45,3016877,ok
2020-03-09,251.08,260.27,244.245,247.72,4393360,ok
2020-03-10,256.59,263.68,243.4,262.9,5507531,ok
2020-03-11,253.88,256.49,242.49,245.97,3604372,ok
2020-03-12,226.99,242.76,216.32,218.78,6428111,ok
2020-03-13,225.505,234.465,201.16,234.22,8471369,ok
2020-03-16,208.18,218.8,180.2254,187.58,7693502,ok
2020-03-17,191.82,200.01,181.475,199.51,7066156,ok
2020-03-18,185.66,187.48,155.67,167.87,9899262,ok
2020-03-19,167.64,207.47,165.0,194.45,7443821,ok
2020-03-20,202.0,208.68,187.91,192.22,7404367,ok
2020-03-23,192.8835,195.97,177.75,193.47,4692052,ok
2020-03-24,205.64,218.71,201.2938,212.76,6296977,ok
2020-03-25,212.19,243.9999,209.2201,217.55,6444245,ok
2020-03-26,226.03,244.8,226.03,243.17,6023343,ok
2020-03-27,233.0,242.09,230.0,230.69,3944771,ok
2020-03-30,232.2,241.36,228.44,240.11,5234349,ok
2020-03-31,238.0,252.71,236.059,237.1,5021531,ok
2020-04-01,227.99,234.41,219.68,223.63,4185832,ok
2020-04-02,222.4,237.95,221.4476,237.06,4504883,ok
2020-04-03,236.64,242.55,230.55,234.26,2896148,ok
2020-04-06,244.58,253.4143,243.56,252.44,3886786,ok
2020-04-07,261.84,265.5,252.53,253.27,4589207,ok
2020-04-08,256.77,262.2,253.64,261.1,2756546,ok
2020-04-09,265.79,267.5,251.31,254.3,3482759,ok
2020-04-13,253.5,261.52,252.8,259.92,2572858,ok
2020-04-14,266.12,268.38,262.32,267.63,2309632,ok
2020-04-15,261.0,262.3228,256.16,257.44,2592648,ok
2020-04-16,261.76,261.76,254.1101,258.29,2689592,ok
2020-04-17,263.22,267.425,258.94,265.88,3408880,ok
2020-04-20,260.0,265.26,257.91,258.28,2380122,ok
2020-04-21,254.56,254.79,246.8001,247.65,2913805,ok
2020-04-22,254.77,262.22,250.74,259.97,3544184,ok
2020-04-23,260.25,265.2,258.52,258.93,2166169,ok
2020-04-24,259.81,265.07,258.88,264.81,2342511,ok
2020-04-27,264.35,271.22,264.35,268.45,1659249,ok
2020-04-28,274.24,276.41,264.12,264.73,1899225,ok
2020-04-29,271.08,276.99,269.23,276.02,2887069,ok
2020-04-30,273.53,274.05,268.8,271.62,2337943,ok
2020-05-01,266.0,267.8515,258.2035,259.7,2683561,ok
2020-05-04,259.21,262.43,255.32,262.26,1704609,ok
2020-05-05,266.55,268.94,263.71,264.87,2646359,ok
2020-05-06,268.33,270.4794,263.62,264.18,2272993,ok
2020-05-07,270.0,270.47,266.0,267.75,1824705,ok
2020-05-08,272.2,275.55,270.03,275.03,1676700,ok
2020-05-11,273.37,276.7377,271.75,275.4,2085097,ok
2020-05-12,276.58,277.72,268.22,268.45,1876382,ok
